CATEGORÍA,CÓDIGO DE VEHÍCULO,TIPO TRANSACCIÓN,MARCA,MODELO,PAIS,CLASE,TIPO,FECHA COMPRA (MM/DD/AA),PERSONA NATURAL - JURIDICA
1009100,10020299,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,10/22/2007,NATURAL
1009100,10023219,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,10/23/2007,NATURAL
1009100,10026794,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,10/24/2007,NATURAL
1009100,10029902,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,10/25/2007,NATURAL
1009100,10032501,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,10/26/2007,NATURAL
1009100,10032525,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,10/27/2007,NATURAL
1009100,10026798,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,10/28/2007,NATURAL
1009100,10029906,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,10/29/2007,NATURAL
1009100,10029933,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,10/30/2007,NATURAL
1009100,10032506,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,10/31/2007,NATURAL
1009100,10020296,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/1/2007,NATURAL
1009100,10022897,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/2/2007,NATURAL
1009100,10023222,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/3/2007,NATURAL
1009100,10023263,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/4/2007,NATURAL
1009100,10029899,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/5/2007,NATURAL
1009100,10029903,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/6/2007,NATURAL
1009100,10029905,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/7/2007,NATURAL
1009100,10032494,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/8/2007,NATURAL
1009100,10032500,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/9/2007,NATURAL
1009100,10039422,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/10/2007,NATURAL
1009100,10029893,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/11/2007,NATURAL
1009100,10032492,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/12/2007,NATURAL
1009100,10022883,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/13/2007,NATURAL
1009100,10022891,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/14/2007,NATURAL
1009100,10027106,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/15/2007,NATURAL
1009100,10029896,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/16/2007,NATURAL
1009100,10039421,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/17/2007,NATURAL
1009100,10022885,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/18/2007,NATURAL
1009100,10022885,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/19/2007,NATURAL
1009100,10029891,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/20/2007,NATURAL
1009100,10038717,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/21/2007,NATURAL
1009100,10023207,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/22/2007,NATURAL
1009100,10023308,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/23/2007,NATURAL
1009100,10026804,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/24/2007,NATURAL
1009100,10027109,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/25/2007,NATURAL
1009100,10038716,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/26/2007,NATURAL
1009100,10038968,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/27/2007,NATURAL
1009100,10023242,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/28/2007,NATURAL
1009100,10023251,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/29/2007,NATURAL
1009100,10023257,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,11/30/2007,NATURAL
1009100,10023306,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/1/2007,NATURAL
1009100,10039443,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/2/2007,NATURAL
1009100,10022895,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/3/2007,NATURAL
1009100,10023212,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/4/2007,NATURAL
1009100,10023233,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/5/2007,NATURAL
1009100,10023245,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/6/2007,NATURAL
1009100,10023252,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/7/2007,NATURAL
1009100,10023258,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/8/2007,NATURAL
1009100,10020236,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/9/2007,NATURAL
1009100,10020255,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/10/2007,NATURAL
1009100,10032498,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/11/2007,NATURAL
1009100,10020275,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/12/2007,NATURAL
1009100,10023227,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/13/2007,NATURAL
1009100,10023230,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/14/2007,NATURAL
1009100,10023231,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/15/2007,NATURAL
1009100,10032497,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/16/2007,NATURAL
1009100,10020260,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/17/2007,NATURAL
1009100,10020260,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/18/2007,NATURAL
1009100,10020260,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/19/2007,NATURAL
1009100,10022903,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/20/2007,NATURAL
1009100,10023225,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/21/2007,NATURAL
1009100,10020312,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/22/2007,NATURAL
1009100,10023221,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/23/2007,NATURAL
1009100,10023299,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/24/2007,NATURAL
1009100,10023300,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/25/2007,NATURAL
1009100,10039473,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/26/2007,NATURAL
1009100,10039473,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/27/2007,NATURAL
1009100,10023216,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/28/2007,NATURAL
1009100,10022898,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/29/2007,NATURAL
1009100,10022904,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/30/2007,NATURAL
1009100,10023206,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,12/31/2007,NATURAL
1009100,10020266,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/1/2008,NATURAL
1009100,10020293,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/2/2008,NATURAL
1009100,10020264,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/3/2008,NATURAL
1009100,10020287,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/4/2008,NATURAL
1009100,10020291,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/5/2008,NATURAL
1009100,10020246,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/6/2008,NATURAL
1009100,10020270,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/7/2008,NATURAL
1009100,10020308,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/8/2008,NATURAL
1009100,10020258,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/9/2008,NATURAL
1009100,10020237,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/10/2008,NATURAL
1009100,10020239,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/11/2008,NATURAL
1009100,10020240,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/12/2008,NATURAL
1009100,10020242,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/13/2008,NATURAL
1009100,10020248,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/14/2008,NATURAL
1009100,10020305,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/15/2008,NATURAL
1009100,10020227,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/16/2008,NATURAL
1009100,10020206,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/17/2008,NATURAL
1009100,10020210,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/18/2008,NATURAL
1009100,10020212,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/19/2008,NATURAL
1009100,10020302,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/20/2008,NATURAL
1009100,10020200,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/21/2008,NATURAL
1009100,10020191,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/22/2008,NATURAL
1009100,10020194,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/23/2008,NATURAL
1009100,10020197,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/24/2008,NATURAL
1009100,10020198,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/25/2008,NATURAL
1009100,10020297,COMPRA LOCAL,IGM,IM150CR-7,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/26/2008,NATURAL
1009098,10008983,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/27/2008,NATURAL
1009098,10000542,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/28/2008,NATURAL
1009098,10000554,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/29/2008,NATURAL
1009098,10038647,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/30/2008,NATURAL
1009098,10001328,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,1/31/2008,NATURAL
1009098,9997983,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/1/2008,NATURAL
1009098,9998565,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/2/2008,NATURAL
1009098,10001327,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/3/2008,NATURAL
1009098,9998582,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/4/2008,NATURAL
1009098,9998580,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/5/2008,NATURAL
1009098,9998583,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/6/2008,NATURAL
1009098,10038642,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/7/2008,NATURAL
1009098,9998598,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/8/2008,NATURAL
1009098,10008975,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/9/2008,NATURAL
1009098,10008986,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/10/2008,NATURAL
1009098,10038644,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/11/2008,NATURAL
1009098,9998601,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/12/2008,NATURAL
1009098,10038641,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/13/2008,NATURAL
1009098,10008956,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/14/2008,NATURAL
1009098,10020158,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/15/2008,NATURAL
1009098,9998766,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/16/2008,NATURAL
1009098,10008963,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/17/2008,NATURAL
1009098,9998600,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/18/2008,NATURAL
1009098,10001306,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/19/2008,NATURAL
1009098,9998576,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/20/2008,NATURAL
1009098,9998585,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/21/2008,NATURAL
1009098,10038645,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/22/2008,NATURAL
1009098,9998573,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/23/2008,NATURAL
1009098,10001319,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/24/2008,NATURAL
1009098,10008984,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/25/2008,NATURAL
1009098,9998760,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/26/2008,NATURAL
1009098,9998588,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/27/2008,NATURAL
1009098,9998603,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/28/2008,NATURAL
1009098,9997979,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,2/29/2008,NATURAL
1009098,10020156,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/1/2008,NATURAL
1009098,10020156,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/2/2008,NATURAL
1009098,9998604,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/3/2008,NATURAL
1009098,10008053,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/4/2008,NATURAL
1009098,10001322,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/5/2008,NATURAL
1009098,9998597,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/6/2008,NATURAL
1009098,9998579,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/7/2008,NATURAL
1009098,10001339,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/8/2008,NATURAL
1009098,9998586,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/9/2008,NATURAL
1009098,10001318,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/10/2008,NATURAL
1009098,10008957,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/11/2008,NATURAL
1009098,10008974,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/12/2008,NATURAL
1009098,9998757,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/13/2008,NATURAL
1009098,10000544,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/14/2008,NATURAL
1009098,10000544,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/15/2008,NATURAL
1009098,9998768,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/16/2008,NATURAL
1009098,10008971,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/17/2008,NATURAL
1009098,9998759,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/18/2008,NATURAL
1009098,10008965,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/19/2008,NATURAL
1009098,10008965,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/20/2008,NATURAL
1009098,9990963,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/21/2008,NATURAL
1009098,9998762,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/22/2008,NATURAL
1009098,9997974,COMPRA LOCAL,IGM,WIND 250X,CHINA POPULAR,MOTOCICLETA,LIVIANO,3/23/2008,NATURAL
1008950,9024108,COMPRA LOCAL,UD TRUCKS,PKE250 LWB AC 7.7 2P 4X2 TM DIESEL,TAILANDIA,CAMION,PESADO,3/24/2008,NATURAL
1008950,8761992,COMPRA LOCAL,UD TRUCKS,PKE250 LWB AC 7.7 2P 4X2 TM DIESEL,TAILANDIA,CAMION,PESADO,3/25/2008,NATURAL
1008950,8761992,COMPRA LOCAL,UD TRUCKS,PKE250 LWB AC 7.7 2P 4X2 TM DIESEL,TAILANDIA,CAMION,PESADO,3/26/2008,NATURAL
1008950,8761992,COMPRA LOCAL,UD TRUCKS,PKE250 LWB AC 7.7 2P 4X2 TM DIESEL,TAILANDIA,CAMION,PESADO,3/27/2008,NATURAL
1008803,10082295,COMPRA LOCAL,KIA,SELTOS LX AC 1.5 5P 4X2 TA,CHINA POPULAR,JEEP,LIVIANO,3/28/2008,NATURAL
1008803,10084961,COMPRA LOCAL,KIA,SELTOS LX AC 1.5 5P 4X2 TA,CHINA POPULAR,JEEP,LIVIANO,3/29/2008,NATURAL
1008803,10084962,COMPRA LOCAL,KIA,SELTOS LX AC 1.5 5P 4X2 TA,CHINA POPULAR,JEEP,LIVIANO,3/30/2008,NATURAL
1008803,10084982,COMPRA LOCAL,KIA,SELTOS LX AC 1.5 5P 4X2 TA,CHINA POPULAR,JEEP,LIVIANO,3/31/2008,NATURAL
1008803,10084988,COMPRA LOCAL,KIA,SELTOS LX AC 1.5 5P 4X2 TA,CHINA POPULAR,JEEP,LIVIANO,4/1/2008,NATURAL
1008803,10084958,COMPRA LOCAL,KIA,SELTOS LX AC 1.5 5P 4X2 TA,CHINA POPULAR,JEEP,LIVIANO,4/2/2008,NATURAL
1008803,10082297,COMPRA LOCAL,KIA,SELTOS LX AC 1.5 5P 4X2 TA,CHINA POPULAR,JEEP,LIVIANO,4/3/2008,NATURAL
1008803,10084911,COMPRA LOCAL,KIA,SELTOS LX AC 1.5 5P 4X2 TA,CHINA POPULAR,JEEP,LIVIANO,4/4/2008,NATURAL
1008803,10084911,COMPRA LOCAL,KIA,SELTOS LX AC 1.5 5P 4X2 TA,CHINA POPULAR,JEEP,LIVIANO,4/5/2008,NATURAL
1008803,10084911,COMPRA LOCAL,KIA,SELTOS LX AC 1.5 5P 4X2 TA,CHINA POPULAR,JEEP,LIVIANO,4/6/2008,NATURAL
1008803,10082298,COMPRA LOCAL,KIA,SELTOS LX AC 1.5 5P 4X2 TA,CHINA POPULAR,JEEP,LIVIANO,4/7/2008,NATURAL
1008803,10084931,COMPRA LOCAL,KIA,SELTOS LX AC 1.5 5P 4X2 TA,CHINA POPULAR,JEEP,LIVIANO,4/8/2008,NATURAL
1008803,10084949,COMPRA LOCAL,KIA,SELTOS LX AC 1.5 5P 4X2 TA,CHINA POPULAR,JEEP,LIVIANO,4/9/2008,NATURAL
1008803,10084959,COMPRA LOCAL,KIA,SELTOS LX AC 1.5 5P 4X2 TA,CHINA POPULAR,JEEP,LIVIANO,4/10/2008,NATURAL
1008803,10082283,COMPRA LOCAL,KIA,SELTOS LX AC 1.5 5P 4X2 TA,CHINA POPULAR,JEEP,LIVIANO,4/11/2008,NATURAL
1008803,10082289,COMPRA LOCAL,KIA,SELTOS LX AC 1.5 5P 4X2 TA,CHINA POPULAR,JEEP,LIVIANO,4/12/2008,NATURAL
1008803,10084925,COMPRA LOCAL,KIA,SELTOS LX AC 1.5 5P 4X2 TA,CHINA POPULAR,JEEP,LIVIANO,4/13/2008,NATURAL
1008803,10084985,COMPRA LOCAL,KIA,SELTOS LX AC 1.5 5P 4X2 TA,CHINA POPULAR,JEEP,LIVIANO,4/14/2008,NATURAL
1008801,10035801,COMPRA LOCAL,FOTON,VIEW C2K1 NARROW BJ6539B1PDA-3 AC 2.8 4P 4X2 TM DIESEL,CHINA POPULAR,CAMIONETA,LIVIANO,4/15/2008,NATURAL
1008801,10036557,COMPRA LOCAL,FOTON,VIEW C2K1 NARROW BJ6539B1PDA-3 AC 2.8 4P 4X2 TM DIESEL,CHINA POPULAR,CAMIONETA,LIVIANO,4/16/2008,NATURAL
1008801,10035794,COMPRA LOCAL,FOTON,VIEW C2K1 NARROW BJ6539B1PDA-3 AC 2.8 4P 4X2 TM DIESEL,CHINA POPULAR,CAMIONETA,LIVIANO,4/17/2008,NATURAL
1008801,9994626,COMPRA LOCAL,FOTON,VIEW C2K1 NARROW BJ6539B1PDA-3 AC 2.8 4P 4X2 TM DIESEL,CHINA POPULAR,CAMIONETA,LIVIANO,4/18/2008,NATURAL
1008801,9994626,COMPRA LOCAL,FOTON,VIEW C2K1 NARROW BJ6539B1PDA-3 AC 2.8 4P 4X2 TM DIESEL,CHINA POPULAR,CAMIONETA,LIVIANO,4/19/2008,NATURAL
1008801,10036565,COMPRA LOCAL,FOTON,VIEW C2K1 NARROW BJ6539B1PDA-3 AC 2.8 4P 4X2 TM DIESEL,CHINA POPULAR,CAMIONETA,LIVIANO,4/20/2008,NATURAL
1008801,10035804,COMPRA LOCAL,FOTON,VIEW C2K1 NARROW BJ6539B1PDA-3 AC 2.8 4P 4X2 TM DIESEL,CHINA POPULAR,CAMIONETA,LIVIANO,4/21/2008,NATURAL
1008801,10036566,COMPRA LOCAL,FOTON,VIEW C2K1 NARROW BJ6539B1PDA-3 AC 2.8 4P 4X2 TM DIESEL,CHINA POPULAR,CAMIONETA,LIVIANO,4/22/2008,NATURAL
1008801,10036566,COMPRA LOCAL,FOTON,VIEW C2K1 NARROW BJ6539B1PDA-3 AC 2.8 4P 4X2 TM DIESEL,CHINA POPULAR,CAMIONETA,LIVIANO,4/23/2008,NATURAL
1008801,10035785,COMPRA LOCAL,FOTON,VIEW C2K1 NARROW BJ6539B1PDA-3 AC 2.8 4P 4X2 TM DIESEL,CHINA POPULAR,CAMIONETA,LIVIANO,4/24/2008,NATURAL
